"Name","lopo_RMSE_overall_mean","learning_rate","batch_size","n_epoch","l2_weight_decay","tsai_d_ff","tsai_d_model","tsai_fc_dropout_p","tsai_n_heads","tsai_n_layers","tsai_res_dropout_p","State","Notes","User","Tags","Created","Runtime","Sweep","DecoderLSTM_dropout_p","DecoderLSTM_hidden_size","DecoderLSTM_num_layers","EncoderCNN_conv_l1_dropout","EncoderCNN_conv_l1_out_channel","EncoderCNN_conv_l2_dropout","EncoderCNN_conv_l2_out_channel","activity_list","activity_list_csv","bilstm_dropout_p","bilstm_hidden_size","bilstm_num_layers","classification","data_transformer.data_transformer_by","data_transformer.data_transformer_method","dataset_name","dataset_path","device","dl_dataset","dl_dataset_path","imu_filter","individual_plot","l2_weight_decay_status","load_model","lopo_subjects","loss","loss_weight","method","metric.goal","metric.name","model_name","name","nfold","noraxon_feature_mapping.ACCX","noraxon_feature_mapping.ACCY","noraxon_feature_mapping.ACCZ","noraxon_feature_mapping.GYROX","noraxon_feature_mapping.GYROY","noraxon_feature_mapping.GYROZ","noraxon_sensor_mapping.LeftForearm","noraxon_sensor_mapping.LeftUpperArm","noraxon_sensor_mapping.RightForearm","noraxon_sensor_mapping.RightUpperArm","noraxon_sensor_mapping.UpperThoracic","opensim_filter","optimizer_name","output_size1","overlap","parameters.DecoderLSTM_dropout_p.distribution","parameters.DecoderLSTM_dropout_ps","parameters.DecoderLSTM_hidden_size.distribution","parameters.DecoderLSTM_hidden_sizes","parameters.DecoderLSTM_num_layers.distribution","parameters.DecoderLSTM_num_layerss","parameters.EncoderCNN_conv_l1_dropout.distribution","parameters.EncoderCNN_conv_l1_dropouts","parameters.EncoderCNN_conv_l1_out_channel.distribution","parameters.EncoderCNN_conv_l1_out_channels","parameters.EncoderCNN_conv_l2_dropout.distribution","parameters.EncoderCNN_conv_l2_dropouts","parameters.EncoderCNN_conv_l2_out_channel.distribution","parameters.EncoderCNN_conv_l2_out_channels","parameters.batch_size.distribution","parameters.batch_sizes","parameters.bilstm_dropout_p.distribution","parameters.bilstm_dropout_ps","parameters.bilstm_hidden_size.distribution","parameters.bilstm_hidden_sizes","parameters.bilstm_num_layers.distribution","parameters.bilstm_num_layerss","parameters.l2_weight_decay.distribution","parameters.l2_weight_decays","parameters.learning_rate.distribution","parameters.learning_rates","parameters.model_name.distribution","parameters.model_names","parameters.n_epoch.distribution","parameters.n_epochs","parameters.tsai_d_ff.distribution","parameters.tsai_d_ffs","parameters.tsai_d_model.distribution","parameters.tsai_d_models","parameters.tsai_fc_dropout_p.distribution","parameters.tsai_fc_dropout_ps","parameters.tsai_n_heads.distribution","parameters.tsai_n_headss","parameters.tsai_n_layers.distribution","parameters.tsai_n_layerss","parameters.tsai_res_dropout_p.distribution","parameters.tsai_res_dropout_ps","program","resample","results_path","save_model","segmentation_method","selected_activity_label","selected_imu_features","selected_opensim_labels","selected_sensors","selected_trial_type","target_padding_length","test_activity","test_subjects","train_activity","train_subjects","training_style","tuning","y_scaling","Train Loss","Validation Loss","epoch","fold","fold_RMSE_elbow_flexion_l","fold_RMSE_elbow_flexion_r","fold_RMSE_elv_angle_l","fold_RMSE_elv_angle_r","fold_RMSE_mean","fold_RMSE_pro_sup_l","fold_RMSE_pro_sup_r","fold_RMSE_shoulder_elv_l","fold_RMSE_shoulder_elv_r","fold_RMSE_shoulder_rot_l","fold_RMSE_shoulder_rot_r","lopo_RMSE_mean_elbow_flexion_l","lopo_RMSE_mean_elbow_flexion_r","lopo_RMSE_mean_elv_angle_l","lopo_RMSE_mean_elv_angle_r","lopo_RMSE_mean_pro_sup_l","lopo_RMSE_mean_pro_sup_r","lopo_RMSE_mean_shoulder_elv_l","lopo_RMSE_mean_shoulder_elv_r","lopo_RMSE_mean_shoulder_rot_l","lopo_RMSE_mean_shoulder_rot_r","lopo_RMSE_overall_std","lopo_RMSE_std_elbow_flexion_l","lopo_RMSE_std_elbow_flexion_r","lopo_RMSE_std_elv_angle_l","lopo_RMSE_std_elv_angle_r","lopo_RMSE_std_pro_sup_l","lopo_RMSE_std_pro_sup_r","lopo_RMSE_std_shoulder_elv_l","lopo_RMSE_std_shoulder_elv_r","lopo_RMSE_std_shoulder_rot_l","lopo_RMSE_std_shoulder_rot_r","n_test","n_train","val_MAE_elbow_flexion_l","val_MAE_elbow_flexion_r","val_MAE_elv_angle_l","val_MAE_elv_angle_r","val_MAE_mean","val_MAE_pro_sup_l","val_MAE_pro_sup_r","val_MAE_shoulder_elv_l","val_MAE_shoulder_elv_r","val_MAE_shoulder_rot_l","val_MAE_shoulder_rot_r","val_MAE_std","val_RMSE_elbow_flexion_l","val_RMSE_elbow_flexion_r","val_RMSE_elv_angle_l","val_RMSE_elv_angle_r","val_RMSE_mean","val_RMSE_pro_sup_l","val_RMSE_pro_sup_r","val_RMSE_shoulder_elv_l","val_RMSE_shoulder_elv_r","val_RMSE_shoulder_rot_l","val_RMSE_shoulder_rot_r","val_RMSE_std","val_nRMSE_elbow_flexion_l","val_nRMSE_elbow_flexion_r","val_nRMSE_elv_angle_l","val_nRMSE_elv_angle_r","val_nRMSE_mean","val_nRMSE_pro_sup_l","val_nRMSE_pro_sup_r","val_nRMSE_shoulder_elv_l","val_nRMSE_shoulder_elv_r","val_nRMSE_shoulder_rot_l","val_nRMSE_shoulder_rot_r","val_nRMSE_std","val_r_elbow_flexion_l","val_r_elbow_flexion_r","val_r_elv_angle_l","val_r_elv_angle_r","val_r_mean","val_r_pro_sup_l","val_r_pro_sup_r","val_r_shoulder_elv_l","val_r_shoulder_elv_r","val_r_shoulder_rot_l","val_r_shoulder_rot_r","val_r_std"
"transformertsai_12.04","12.398901603947342","0.001","32","70","0.001","128","128","0.5","8","4","0.5","finished","-","","","2026-04-11T23:27:07.000Z","1124","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","11.846270831682077","16.18994709405082","14.904204975744246","16.366255932843412","14.033935856337571","21.338862430542637","17.056763158712783","10.179347374065792","12.73877183204964","7.225679981296243","12.493254952388078","10.466222794600524","10.921295727849838","12.757042565434292","12.699509141428756","18.65336415351205","16.2499189112675","10.134525608101972","11.564196892339504","8.984597238695564","11.558343006243431","1.741555563532074","2.4508526163181603","3.849208836825892","3.178244669076649","3.7639693225073776","5.484723579275493","4.343312179012713","2.793000510711131","4.015796458610583","1.9037370355991707","3.0490252087613303","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transformertsai_12.04","11.620759059424064","0.0001","8","100","0.01","512","128","0.5","4","2","0.1","finished","-","","","2026-04-11T22:24:34.000Z","3750","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","10.827148305513962","15.347720339477974","12.366248882435489","14.65207518348127","12.57373853224314","18.932236553316955","15.139116692689598","8.392833711514138","12.819810101039392","6.019195773550917","11.24099977941171","9.97155084449237","9.793788385177422","11.7566780825559","11.957666656944957","17.853415328835823","15.367269686071792","9.3847703951125","11.05480646412821","8.34093412021713","10.726710630704536","1.686795018893772","2.4293082997536533","3.43038900052252","3.0928241760201147","2.9803405860836825","5.667769881672362","4.04973458357608","2.2522996371663804","3.550482905500607","2.0048569897350017","3.069779053924994","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transformertsai_11.04","13.20308341032085","0.00001","16","100","0.0001","128","128","0.5","8","3","0.3","finished","-","","","2026-04-11T21:47:37.000Z","2213","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","16.09506280928649","19.184124197889304","14.290037554407842","15.532824285255144","14.000441294518012","17.343524699412452","15.133303363268675","10.041664861119148","14.182958159661313","8.001253180880923","10.19965983399884","13.397647037655878","13.349155919382309","14.226261472948943","14.129741232748607","18.62461791893473","16.539991619826566","10.392493698644437","11.228968465821172","9.363217120228532","10.778739617017306","1.48656891302668","2.7791899904970423","4.07016025432989","3.4701165629296034","2.8025227473658294","6.00961740524346","4.721613051629753","2.559183270522945","3.883123685273778","2.0780402067946633","3.086375774758156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transformertsai_11.04","12.834807789249547","0.00001","8","50","0.001","256","128","0.3","8","3","0.1","finished","-","","","2026-04-11T21:12:28.000Z","2107","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","12.12664227349934","14.0772856399798","15.00347485954764","16.28596411109508","13.442008197864975","20.38343476195139","16.588423556740025","8.08386625481049","13.073407186001312","8.034167109262963","10.76341622576172","12.410261340283148","12.252654913135787","13.878702619657693","13.75030330029302","18.817968978758053","16.324758417652962","10.100782162358056","10.95277360884001","9.140603605417962","10.719268946098769","1.5040849983791391","2.5874927732265056","3.295633644764034","3.289321243340545","2.6516181490601323","6.184768908538254","4.543902166288498","2.5221767938462807","3.425635055328593","1.6803150009347672","3.074707402399401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transformertsai_11.04","12.945017135181564","0.0001","32","50","0.01","512","64","0.1","4","3","0.5","finished","-","","","2026-04-11T21:05:07.000Z","436","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","14.240193572108645","18.130877253227887","14.062003652049702","16.56038397849988","14.061123945366244","19.96813922523951","15.990405547349296","9.293709093315655","12.590322232472118","8.183916632200066","11.591288267199667","12.072584107084596","12.16110606752025","13.653496566261476","13.377236691773348","18.804320440328524","17.098808145412466","10.680463081353066","11.103099958385544","9.31923443443272","11.179821859263663","1.512804013018314","2.725626221216869","3.874315511404393","3.1271953300371753","2.7325009610600812","5.731375514063552","4.873149256289668","2.2336192341798315","3.0419210368000873","1.9427893594976584","2.777416322593364","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transformertsai_11.04","11.84551992666803","0.0001","16","70","0.0001","512","128","0.5","8","2","0.1","finished","-","","","2026-04-11T20:40:50.000Z","1454","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","10.932863762672694","15.408886685239516","14.04425056768843","15.051548905705818","12.753383615821123","19.552443422685283","13.41885621335012","8.115203142551158","11.92489217905234","6.334232500017797","12.750658779248088","9.81774418993712","9.990974364569354","12.296831552010715","12.266888513485664","17.61956069066681","15.819035365793148","9.624453916339885","11.55064940609658","8.530449985107564","10.938611282673484","1.5269702827073908","2.4615809846854018","3.23020225058723","2.9062522282088374","3.3317505549652404","5.205268753931083","4.307746624481729","1.977904625793156","3.8612880432395658","1.869869689360276","2.852060377742699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"transformertsai_11.04","12.358539602877531","0.0001","16","50","0.0001","512","128","0.1","4","2","0.3","finished","-","","","2026-04-11T20:24:02.000Z","1002","ak06vh9e","","","","","","","","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","true","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","true","false","","","","19","11.72017381713115","16.896268421709884","14.036866856738497","17.051415820110915","13.958273141234375","21.5217950748752","14.81857486356542","10.152749357284522","12.830763698335492","6.622554485793911","13.931569016798772","10.415581362283293","10.481439167626387","12.989144056424903","12.89966776347666","18.78777190828911","16.270117996441847","10.235213252061328","11.649893705952664","8.63923289519159","11.21733392102752","1.7731949570029149","2.5908615003136255","3.9324591859217417","3.2405567673446747","3.4833960981626846","6.2649904098069396","4.130301151532972","2.0570596930293132","3.5923991874933754","1.972685756636976","2.7787921687503645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
