"Name","State","Notes","User","Tags","Created","Runtime","Sweep","DecoderLSTM_dropout_p","DecoderLSTM_hidden_size","DecoderLSTM_num_layers","EncoderCNN_conv_l1_dropout","EncoderCNN_conv_l1_out_channel","EncoderCNN_conv_l2_dropout","EncoderCNN_conv_l2_out_channel","activity_list","activity_list_csv","batch_size","bilstm_dropout_p","bilstm_hidden_size","bilstm_num_layers","classification","data_transformer.data_transformer_by","data_transformer.data_transformer_method","dataset_name","dataset_path","device","dl_dataset","dl_dataset_path","imu_filter","individual_plot","l2_weight_decay","l2_weight_decay_status","learning_rate","load_model","lopo_subjects","loss","loss_weight","method","metric.goal","metric.name","model_name","n_epoch","name","nfold","noraxon_feature_mapping.ACCX","noraxon_feature_mapping.ACCY","noraxon_feature_mapping.ACCZ","noraxon_feature_mapping.GYROX","noraxon_feature_mapping.GYROY","noraxon_feature_mapping.GYROZ","noraxon_sensor_mapping.LeftForearm","noraxon_sensor_mapping.LeftUpperArm","noraxon_sensor_mapping.RightForearm","noraxon_sensor_mapping.RightUpperArm","noraxon_sensor_mapping.UpperThoracic","opensim_filter","optimizer_name","output_size1","overlap","parameters.DecoderLSTM_dropout_p.distribution","parameters.DecoderLSTM_dropout_ps","parameters.DecoderLSTM_hidden_size.distribution","parameters.DecoderLSTM_hidden_sizes","parameters.DecoderLSTM_num_layers.distribution","parameters.DecoderLSTM_num_layerss","parameters.EncoderCNN_conv_l1_dropout.distribution","parameters.EncoderCNN_conv_l1_dropouts","parameters.EncoderCNN_conv_l1_out_channel.distribution","parameters.EncoderCNN_conv_l1_out_channels","parameters.EncoderCNN_conv_l2_dropout.distribution","parameters.EncoderCNN_conv_l2_dropouts","parameters.EncoderCNN_conv_l2_out_channel.distribution","parameters.EncoderCNN_conv_l2_out_channels","parameters.batch_size.distribution","parameters.batch_sizes","parameters.bilstm_dropout_p.distribution","parameters.bilstm_dropout_ps","parameters.bilstm_hidden_size.distribution","parameters.bilstm_hidden_sizes","parameters.bilstm_num_layers.distribution","parameters.bilstm_num_layerss","parameters.l2_weight_decay.distribution","parameters.l2_weight_decays","parameters.learning_rate.distribution","parameters.learning_rates","parameters.model_name.distribution","parameters.model_names","parameters.n_epoch.distribution","parameters.n_epochs","parameters.tsai_d_ff.distribution","parameters.tsai_d_ffs","parameters.tsai_d_model.distribution","parameters.tsai_d_models","parameters.tsai_fc_dropout_p.distribution","parameters.tsai_fc_dropout_ps","parameters.tsai_n_heads.distribution","parameters.tsai_n_headss","parameters.tsai_n_layers.distribution","parameters.tsai_n_layerss","parameters.tsai_res_dropout_p.distribution","parameters.tsai_res_dropout_ps","program","resample","results_path","save_model","segmentation_method","selected_activity_label","selected_imu_features","selected_opensim_labels","selected_sensors","selected_trial_type","target_padding_length","test_activity","test_subjects","train_activity","train_subjects","training_style","tsai_d_ff","tsai_d_model","tsai_fc_dropout_p","tsai_n_heads","tsai_n_layers","tsai_res_dropout_p","tuning","y_scaling","Train Loss","Validation Loss","epoch","fold","fold_RMSE_elbow_flexion_l","fold_RMSE_elbow_flexion_r","fold_RMSE_elv_angle_l","fold_RMSE_elv_angle_r","fold_RMSE_mean","fold_RMSE_pro_sup_l","fold_RMSE_pro_sup_r","fold_RMSE_shoulder_elv_l","fold_RMSE_shoulder_elv_r","fold_RMSE_shoulder_rot_l","fold_RMSE_shoulder_rot_r","lopo_RMSE_mean_elbow_flexion_l","lopo_RMSE_mean_elbow_flexion_r","lopo_RMSE_mean_elv_angle_l","lopo_RMSE_mean_elv_angle_r","lopo_RMSE_mean_pro_sup_l","lopo_RMSE_mean_pro_sup_r","lopo_RMSE_mean_shoulder_elv_l","lopo_RMSE_mean_shoulder_elv_r","lopo_RMSE_mean_shoulder_rot_l","lopo_RMSE_mean_shoulder_rot_r","lopo_RMSE_overall_mean","lopo_RMSE_overall_std","lopo_RMSE_std_elbow_flexion_l","lopo_RMSE_std_elbow_flexion_r","lopo_RMSE_std_elv_angle_l","lopo_RMSE_std_elv_angle_r","lopo_RMSE_std_pro_sup_l","lopo_RMSE_std_pro_sup_r","lopo_RMSE_std_shoulder_elv_l","lopo_RMSE_std_shoulder_elv_r","lopo_RMSE_std_shoulder_rot_l","lopo_RMSE_std_shoulder_rot_r","n_test","n_train","val_MAE_elbow_flexion_l","val_MAE_elbow_flexion_r","val_MAE_elv_angle_l","val_MAE_elv_angle_r","val_MAE_mean","val_MAE_pro_sup_l","val_MAE_pro_sup_r","val_MAE_shoulder_elv_l","val_MAE_shoulder_elv_r","val_MAE_shoulder_rot_l","val_MAE_shoulder_rot_r","val_MAE_std","val_RMSE_elbow_flexion_l","val_RMSE_elbow_flexion_r","val_RMSE_elv_angle_l","val_RMSE_elv_angle_r","val_RMSE_mean","val_RMSE_pro_sup_l","val_RMSE_pro_sup_r","val_RMSE_shoulder_elv_l","val_RMSE_shoulder_elv_r","val_RMSE_shoulder_rot_l","val_RMSE_shoulder_rot_r","val_RMSE_std","val_nRMSE_elbow_flexion_l","val_nRMSE_elbow_flexion_r","val_nRMSE_elv_angle_l","val_nRMSE_elv_angle_r","val_nRMSE_mean","val_nRMSE_pro_sup_l","val_nRMSE_pro_sup_r","val_nRMSE_shoulder_elv_l","val_nRMSE_shoulder_elv_r","val_nRMSE_shoulder_rot_l","val_nRMSE_shoulder_rot_r","val_nRMSE_std","val_r_elbow_flexion_l","val_r_elbow_flexion_r","val_r_elv_angle_l","val_r_elv_angle_r","val_r_mean","val_r_pro_sup_l","val_r_pro_sup_r","val_r_shoulder_elv_l","val_r_shoulder_elv_r","val_r_shoulder_rot_l","val_r_shoulder_rot_r","val_r_std"
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T17:00:03.000Z","768","13hw3xr2","0.1","128","3","0.3","16","0.1","64","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","32","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.01","true","0.0001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","100","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","38.54041836445863","40.75366485428824","28.532068637511564","26.390526506355037","23.33377165400444","15.201807924353515","20.5251424539018","17.479444193074706","20.796321133563552","12.79022365386378","12.32809881867356","32.658410458468985","33.042119641637015","33.87917368247178","34.79718492495662","21.17066833119255","20.52339876089207","16.235544502336545","15.345627329814276","16.500137221639694","17.768621325331093","24.192088617874067","2.157773790457931","5.825034803564687","6.75228990505976","4.507995669219185","4.78284551536","5.158254759297932","3.675425102524912","4.152951981442355","4.633270443074358","3.591017019787732","3.920361682413967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T16:45:19.000Z","883","13hw3xr2","0.2","256","2","0.3","32","0.2","64","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","64","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.001","true","0.0001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","100","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","37.98361000215691","40.113366485026695","28.5737768877688","26.478205845148526","23.252146184658645","15.245753243006869","20.546329671965875","17.51908341237629","20.92077135197252","12.803134986846883","12.33742996031708","32.29547861920474","32.69620085419867","33.60684995051222","34.543286765669265","21.13177420897608","20.457188582797993","16.093321357638708","15.240548179643689","16.356047763153466","17.620599509817318","24.004129579161216","2.0942645741305665","5.738793235123269","6.547859083571853","4.475814118872936","4.707901304949969","5.167594818350216","3.661182650151979","4.15669493696691","4.653385975921997","3.592882734971986","3.8812021797519978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T16:30:25.000Z","892","13hw3xr2","0.1","256","2","0.3","32","0.1","64","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","64","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.01","true","0.0001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","100","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","38.000883186623355","40.13239530208149","28.57673226827862","26.480344424020576","23.258744461066716","15.25084785491748","20.549970241894098","17.52661546660382","20.927653066062977","12.804299474354414","12.337703325830317","32.2871750192906","32.699147997580376","33.71413162285605","34.63209438644218","21.18142107193872","20.511623551785295","16.167323703570407","15.284856400948389","16.410259019109873","17.685841828041752","24.057387460156367","2.11870350938491","5.7370610269461135","6.53488633145258","4.533694950479688","4.765038991777922","5.163723494132273","3.642143806954915","4.169976986135804","4.64385949600396","3.6192872370023768","3.9289938794278783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T16:13:42.000Z","1002","13hw3xr2","0.3","128","2","0.2","16","0.2","64","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","16","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.01","true","0.0001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","100","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","28.923238001185695","31.203144439950293","24.018477735719618","21.451606553738287","19.44022496112499","15.316960035287838","19.58419864463209","13.466735998229332","17.258132075310733","11.392198091214317","11.787558035981696","25.242757039225648","26.33850706621336","26.385727131700985","28.118431709837783","21.430815289387297","20.829350159530257","12.5124142715479","12.413485774519632","15.592113570875746","16.656571268933536","20.552017328177214","2.001254385874341","3.760952884796952","4.380849025926679","4.539381248299828","4.972867969044599","5.272427979806658","3.8270255931495134","3.076191039656149","3.8669278046313456","3.4694600798766677","3.610074373642767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T15:59:44.000Z","833","13hw3xr2","0.3","256","2","0.2","32","0.1","64","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","32","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.001","true","0.0001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","50","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","38.29541656239303","40.65948851283586","28.160544221499737","26.01476326598207","23.169276734000825","15.16726739823718","20.365837192486957","17.340547935224127","20.80563003816087","12.68366132986769","12.199610883320709","32.497268598344895","33.03510355116105","33.45627864330342","34.37897623376207","21.11248345479966","20.406219543344445","16.051667770228725","15.242358414340243","16.300417112141222","17.51691120289938","23.999768452432505","2.105654784598739","5.735935777675412","6.61974876705115","4.504038370669478","4.737292812485948","5.163367605336998","3.689661852137672","4.174928463572803","4.72848652672987","3.494768459147919","3.840756541811461","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T15:55:04.000Z","278","13hw3xr2","0.2","128","2","0.1","16","0.3","32","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","64","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.0001","true","0.001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","50","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","30.330345655173737","28.381890899035035","29.08896935606508","26.74360120734404","21.375666836284346","15.380041607678464","20.51965103832515","17.683057966659923","20.625315102494916","12.737699126092728","12.26609640397436","28.798648147002865","28.540611673324275","33.88541433278631","34.703524732338984","21.211142260338537","20.503437797958615","16.30258694824293","15.455393774619552","16.440948787452697","17.721496339008628","23.35632047930734","1.7902152342609088","2.973449364096913","3.5177998853274755","4.69367295828785","4.896914303796348","5.213067817882013","3.711726367678653","4.080678922482987","4.251129482490095","3.572042373913165","3.857148848958009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hernandez2021cnnlstm_11.04","finished","-","","","2026-04-11T15:32:24.000Z","1355","13hw3xr2","0.1","256","3","0.3","16","0.3","64","[""picking_up_pen"",""shelve_ordering""]","[""picking_up_pen.csv"",""shelve_ordering.csv""]","16","0.5","64","3","false","by_var","StandardScaler","mosurf","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/MoSurf_synangle/","cuda","mosurf_dataset.p","/home/benedikt_nothhelfer/data_share/MoSurf_Daten/","true","false","0.01","true","0.00001","false","[""AMOAS01"",""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","MSE","[1,1,1,1,1,1,1,1,1,1]","","","","transformertsai","50","","5","Accel X","Accel Y","Accel Z","Gyro X","Gyro Y","Gyro Z","Noraxon MyoMotion Raw.Left Forearm","Noraxon MyoMotion Raw.Left Upper Arm","Noraxon MyoMotion Raw.Right Forearm","Noraxon MyoMotion Raw.Right Upper Arm","Noraxon MyoMotion Raw.Upper Thoracic","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Surf/results","false","fixedwindow","[""all""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""shoulder_elv_r"",""shoulder_rot_r"",""elv_angle_r"",""elbow_flexion_r"",""pro_sup_r"",""shoulder_elv_l"",""shoulder_rot_l"",""elv_angle_l"",""elbow_flexion_l"",""pro_sup_l""]","[""UpperThoracic"",""LeftUpperArm"",""LeftForearm"",""RightUpperArm"",""RightForearm""]","[""picking_up_pen"",""shelve_ordering""]","256","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS01""]","[""picking_up_pen"",""shelve_ordering""]","[""AMOAS02"",""AMOAS03"",""AMOAS04"",""AMOAS05"",""AMOAS06"",""AMOAS07"",""AMOAS08"",""AMOAS09"",""AMOAS010"",""AMOAS011"",""AMOAS012"",""AMOAS013"",""AMOAS014"",""AMOAS015"",""AMOAS016"",""AMOAS017"",""AMOAS018"",""AMOAS019""]","lopo","256","128","0.5","16","3","0.5","true","false","","","","19","58.78293481669523","61.829261527679634","28.533127459685495","25.11431619132891","29.18540260658427","15.736533105977134","23.355060229276177","24.239330215434293","28.401085973052897","13.365740519675237","12.496636027037706","49.88467560866686","51.38584533668523","35.93960048006315","36.54340147757939","23.49136941163309","24.07538595526147","22.59150889090521","22.423806446579043","16.628778827486784","17.76741304544287","30.073178548030313","3.0493257758368655","8.020080034517143","8.600896370329547","4.232880582658413","4.872197791016914","6.736719555961932","5.120066464533651","5.666390838263041","7.346498140741749","3.706807599888997","3.965047665726162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
