"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","bilstm_dropout_p","bilstm_hidden_size","bilstm_num_layers","classification","data_transformer.data_transformer_by","data_transformer.data_transformer_method","dataset_name","dataset_path","device","dl_dataset","dl_dataset_path","imu_features","imu_filter","imu_sensors","individual_plot","l2_weight_decay","l2_weight_decay_status","learning_rate","load_model","lopo_subjects","loss","loss_weight","method","metric.goal","metric.name","model_name","n_epoch","name","nfold","opensim_filter","optimizer_name","output_size1","overlap","parameters.batch_size.distribution","parameters.batch_sizes","parameters.bilstm_dropout_p.distribution","parameters.bilstm_dropout_ps","parameters.bilstm_hidden_size.distribution","parameters.bilstm_hidden_sizes","parameters.bilstm_num_layers.distribution","parameters.bilstm_num_layerss","parameters.l2_weight_decay.distribution","parameters.l2_weight_decays","parameters.learning_rate.distribution","parameters.learning_rates","parameters.n_epoch.distribution","parameters.n_epochs","program","resample","results_path","save_model","segmentation_method","selected_activity_label","selected_data_status","selected_data_types","selected_imu_features","selected_opensim_labels","selected_opensim_labels2","selected_sensors","selected_trial_type","sensor_name","sensor_names","target_padding_length","test_activity","test_activity_speed","test_activity_speed2","test_subjects","train_activity","train_activity_speed","train_activity_speed2","train_subjects","trainable_layers","training_style","tsai_d_ff","tsai_d_model","tsai_fc_dropout_p","tsai_n_heads","tsai_n_layers","tsai_res_dropout_p","tuning","y_scaling","fold","fold_RMSE_arm_add_r","fold_RMSE_arm_flex_r","fold_RMSE_arm_rot_r","fold_RMSE_elbow_flex_r","fold_RMSE_mean","fold_RMSE_pro_sup_r","fold_RMSE_wrist_dev_r","fold_RMSE_wrist_flex_r","lopo_RMSE_mean_arm_add_r","lopo_RMSE_mean_arm_flex_r","lopo_RMSE_mean_arm_rot_r","lopo_RMSE_mean_elbow_flex_r","lopo_RMSE_mean_pro_sup_r","lopo_RMSE_mean_wrist_dev_r","lopo_RMSE_mean_wrist_flex_r","lopo_RMSE_overall_mean","lopo_RMSE_overall_std","lopo_RMSE_std_arm_add_r","lopo_RMSE_std_arm_flex_r","lopo_RMSE_std_arm_rot_r","lopo_RMSE_std_elbow_flex_r","lopo_RMSE_std_pro_sup_r","lopo_RMSE_std_wrist_dev_r","lopo_RMSE_std_wrist_flex_r"
"bilstm_14.04","finished","-","","","2026-04-14T15:50:31.000Z","5415","cxahpqr7","32","0.3","128","4","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.01","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","100","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","13.217514329933891","28.415189929754384","27.928868975359308","18.133868146517734","18.714224502067054","22.606372064240368","10.357745522357884","10.340012546305866","12.35500695571675","22.21450740550861","25.71130128584398","16.80257998718474","19.751663086221473","8.80091035534703","13.546479464523513","17.026064077192295","2.366315819156982","2.4484536269577","4.777424917186417","6.176538245881329","3.738688269126609","4.790857194317578","2.410591846122747","4.07705277074468"
"bilstm_14.04","finished","-","","","2026-04-14T13:28:11.000Z","8537","cxahpqr7","16","0.5","128","2","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","100","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","14.02640799405935","30.290097891429745","32.542762969805324","13.391670659466277","18.744238020142415","17.077080816553377","11.29790991796036","12.583735891722489","11.20000003800519","21.393900115383943","25.041698633255372","15.045336848016388","18.073245359742725","9.003679033885991","13.123292305839126","16.125878904875535","2.5068470510776355","2.192512088930129","6.466727615597028","6.913537503664541","3.1605528981677127","4.205069128058027","2.827235644607004","3.291926692764286"
"bilstm_14.04","finished","-","","","2026-04-14T13:01:25.000Z","1601","cxahpqr7","32","0.3","64","2","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.0001","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","11.885148866316786","25.584606427211508","31.213161899977628","14.78904736103531","16.638972162798307","13.849369332285374","7.705882742972494","11.445588509789063","11.197793666178187","22.137987036785628","25.590153381237617","15.16735480889875","18.554234581860655","8.788977976846724","13.937542952770032","16.482006343511088","2.8252491729631615","2.683637225079504","5.158104770080005","7.594439827386167","4.459083203945334","5.362498062387768","2.5455221747218184","4.390235475077701"
"bilstm_14.04","finished","-","","","2026-04-14T11:13:35.000Z","6468","cxahpqr7","16","0.5","128","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","11.298838852604296","22.76348617727789","27.62748843522232","13.244220844025392","15.268332975927146","17.130455143411677","6.921603530844462","7.892237848103974","10.840660969710871","20.583208658145164","24.24856074527988","14.737634201965362","18.252453836534833","8.695416054231263","12.75696638550052","15.730700121623986","2.7581544545702643","2.6808678943348743","4.665496624831051","7.570363767074338","4.005336991677369","4.769535788719176","2.628418486923323","4.13498943612291"
"bilstm_14.04","finished","-","","","2026-04-14T09:59:48.000Z","4422","cxahpqr7","16","0.3","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","100","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","17.626851588976827","28.09823272605405","30.708374492167376","14.295176044972331","18.992871256873688","21.925392911203488","10.387324733761387","9.908746300980368","12.78926905795829","21.655967624198865","25.93426833420188","15.701578325739868","19.834685241235334","8.649782514431367","13.106712428445302","16.81032336088727","2.2707191445051467","2.8748227657065564","4.177730470709041","6.644904794846981","3.076528809245657","4.5896460682597695","2.6457021145682256","3.937766140904599"
"bilstm_14.04","finished","-","","","2026-04-14T08:50:14.000Z","4168","cxahpqr7","16","0.1","128","2","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.01","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","50","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","11.06223291404364","22.93601397822375","25.49777606024215","11.064247915326195","14.630807585523527","15.46712760009205","6.627310835234951","9.760943795501962","11.247261134221285","21.785968557572986","25.059741728202145","14.16566909408873","18.17105086290672","8.630975200392239","13.196232706442377","16.0366998976895","2.4853266612553555","3.08946750536426","5.69049338654714","6.19940607547083","3.53023590363806","4.91017043288403","2.575353472931263","3.578256826460831"
"bilstm_14.04","finished","-","","","2026-04-14T07:24:22.000Z","5149","cxahpqr7","16","0.5","128","4","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","50","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","15.4420507410946","30.86309476390345","27.947074773982656","17.36666787096609","18.36597708720955","18.74733370231031","10.061606894867356","8.134010863342361","13.274158012083424","23.057116181783563","24.894935061620743","17.17907349899931","18.999186621780005","8.32290061549959","12.567802191651252","16.899310311916842","1.9703162604323512","2.2924448590630817","4.843889233715983","6.685026432286262","2.9226238267432643","5.2208127786576926","2.235246349910722","4.308289100557404"
"bilstm_14.04","finished","-","","","2026-04-14T06:46:35.000Z","2266","cxahpqr7","32","0.3","64","2","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","100","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","16","3","0.5","false","false","13","11.64219522994225","24.652284224860892","25.5059698415315","11.090335826181349","14.567294055178277","13.518461313613283","6.396621749373757","9.165190200744911","11.487479935673193","21.04704389860565","25.26091552640765","15.353386504515264","17.818646105840394","8.541798689787168","13.146823143394512","16.093727686317692","2.7224353703851176","2.6518952141126557","5.398415931053622","6.765673778794598","4.308109046340748","4.844041460835445","2.4625738441020175","3.567228704525828"
