"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","bilstm_dropout_p","bilstm_hidden_size","bilstm_num_layers","classification","data_transformer.data_transformer_by","data_transformer.data_transformer_method","dataset_name","dataset_path","device","dl_dataset","dl_dataset_path","imu_features","imu_filter","imu_sensors","individual_plot","l2_weight_decay","l2_weight_decay_status","learning_rate","load_model","lopo_subjects","loss","loss_weight","method","metric.goal","metric.name","model_name","n_epoch","name","nfold","opensim_filter","optimizer_name","output_size1","overlap","parameters.batch_size.distribution","parameters.batch_sizes","parameters.l2_weight_decay.distribution","parameters.l2_weight_decays","parameters.learning_rate.distribution","parameters.learning_rates","parameters.n_epoch.distribution","parameters.n_epochs","parameters.tsai_d_ff.distribution","parameters.tsai_d_ffs","parameters.tsai_d_model.distribution","parameters.tsai_d_models","parameters.tsai_fc_dropout_p.distribution","parameters.tsai_fc_dropout_ps","parameters.tsai_n_heads.distribution","parameters.tsai_n_headss","parameters.tsai_n_layers.distribution","parameters.tsai_n_layerss","parameters.tsai_res_dropout_p.distribution","parameters.tsai_res_dropout_ps","program","resample","results_path","save_model","segmentation_method","selected_activity_label","selected_data_status","selected_data_types","selected_imu_features","selected_opensim_labels","selected_opensim_labels2","selected_sensors","selected_trial_type","sensor_name","sensor_names","target_padding_length","test_activity","test_activity_speed","test_activity_speed2","test_subjects","train_activity","train_activity_speed","train_activity_speed2","train_subjects","trainable_layers","training_style","tsai_d_ff","tsai_d_model","tsai_fc_dropout_p","tsai_n_heads","tsai_n_layers","tsai_res_dropout_p","tuning","y_scaling","fold","fold_RMSE_arm_add_r","fold_RMSE_arm_flex_r","fold_RMSE_arm_rot_r","fold_RMSE_elbow_flex_r","fold_RMSE_mean","fold_RMSE_pro_sup_r","fold_RMSE_wrist_dev_r","fold_RMSE_wrist_flex_r","lopo_RMSE_mean_arm_add_r","lopo_RMSE_mean_arm_flex_r","lopo_RMSE_mean_arm_rot_r","lopo_RMSE_mean_elbow_flex_r","lopo_RMSE_mean_pro_sup_r","lopo_RMSE_mean_wrist_dev_r","lopo_RMSE_mean_wrist_flex_r","lopo_RMSE_overall_mean","lopo_RMSE_overall_std","lopo_RMSE_std_arm_add_r","lopo_RMSE_std_arm_flex_r","lopo_RMSE_std_arm_rot_r","lopo_RMSE_std_elbow_flex_r","lopo_RMSE_std_pro_sup_r","lopo_RMSE_std_wrist_dev_r","lopo_RMSE_std_wrist_flex_r"
"transformertsai_14.04","finished","-","","","2026-04-14T18:33:02.000Z","6096","2ew5qkhp","8","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.0001","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.3","8","3","0.1","false","false","8","8.888046795501683","14.2594400039957","31.80915834024678","12.684015220162497","14.029991448813917","9.565671442718196","11.98635457250742","9.017253766565124","","","","","","","","","","","","","","","",""
"transformertsai_14.04","finished","-","","","2026-04-14T15:26:54.000Z","11162","2ew5qkhp","8","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.01","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","100","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","128","64","0.5","8","3","0.3","false","false","13","10.1280411153416","27.014396518139513","30.099554846806512","15.204565404995892","16.886951553664318","16.485598153878616","10.19735470718648","9.07915012930162","12.075568845650462","21.669403242500103","25.49091781341271","15.606490705585848","18.197751468982403","9.421983391112551","13.097935743720113","16.508578744423453","2.9324871886896475","3.4593988460947487","5.389355830058001","6.99748426280322","4.391601892803251","6.122083917940114","2.913053433270114","4.510529078539723"
"transformertsai_14.04","finished","-","","","2026-04-14T14:25:37.000Z","3672","2ew5qkhp","16","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.0001","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","100","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","64","0.3","8","2","0.1","false","false","13","10.596860192904556","27.225685110688584","32.15269507222175","15.823207043327432","18.661751897256128","21.02018874713952","8.759448277468964","15.054178837042103","11.261979043969149","21.139182281993445","25.813825912441228","15.909198669136108","17.162391236312775","8.93549628852302","13.995982097071725","16.31686507563535","2.235091231754147","2.649997323679377","6.1828817882726","7.29475829020327","3.8597128487834618","4.217385793289402","2.3919018095030693","3.3059377689096836"
"transformertsai_14.04","finished","-","","","2026-04-14T13:19:34.000Z","3959","2ew5qkhp","16","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.3","4","2","0.5","false","false","13","10.687409191149532","22.606447550406","29.8988621043522","12.957568061643276","16.656460394752447","21.5154154509862","9.444253175111726","9.485267229618188","12.096756729292476","22.268325455134597","26.278596357947265","16.25036032377162","20.74924176834245","8.976845065941383","13.373989104919623","17.1420164007642","2.8732129165899547","3.199328576761592","5.08197865973112","6.572512490382482","4.949652670368685","6.469132391154537","2.36772412046411","3.9287839008588903"
"transformertsai_14.04","finished","-","","","2026-04-14T12:41:40.000Z","2271","2ew5qkhp","16","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.01","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","50","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","128","64","0.5","8","2","0.5","false","false","13","17.927173066802712","30.09961619012922","31.239793582440473","22.06198560536848","20.36353495493666","21.70052441303659","10.06571592053646","9.449935906242692","14.724307712784226","22.858371796708784","25.12007221252249","24.09990575744017","19.744113320509584","8.442727849462212","12.741693915883255","18.247313223615816","2.896829481673297","2.8211970555645176","5.840696044976093","5.997628639617266","4.921647147888361","8.343121688313799","3.409111193285636","4.1096339861544635"
"transformertsai_14.04","finished","-","","","2026-04-14T10:45:38.000Z","6959","2ew5qkhp","16","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.01","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","256","128","0.5","4","3","0.1","false","false","13","10.377027875924762","24.619159859219803","30.691911591368857","14.733741965677472","16.475113886116436","13.67456493097085","9.517734677728203","11.7116563019251","11.413426044069585","21.588640728285604","25.249286318998585","14.645224152757804","16.419343018607677","8.76640875114764","12.888220197349815","15.852935601602384","2.7611738928246585","2.9646104486312264","6.080933345246649","7.230529847346903","3.738603912466976","4.137518595898675","2.6270474457602337","3.909388095675087"
"transformertsai_14.04","finished","-","","","2026-04-14T08:38:53.000Z","7599","2ew5qkhp","16","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.01","true","0.00001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","128","128","0.3","4","2","0.3","false","false","13","10.698095850645965","29.051959840182825","32.31624582852483","16.091209555648536","20.386676718662184","27.337041560336296","10.727930511824226","16.484253883472626","11.666024727854897","22.131750347591204","25.051833443734076","15.922288674503868","19.882757579715456","8.983264115045255","13.88389553225756","16.7888306315289","2.758029726233536","2.1076548676141993","7.4014069319492","6.433806121145693","4.358221570912918","6.601342868674212","2.7105611816954056","4.57135651582134"
"transformertsai_14.04","finished","-","","","2026-04-14T06:12:31.000Z","8777","2ew5qkhp","8","0.5","64","3","false","by_var","StandardScaler","All_subjects_data.h5","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/ULTra-MoCap-processed/","cuda","ultramocap_dataset.p","/home/benedikt_nothhelfer/data_share/ULTra-MoCap/","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","true","[""1"",""2"",""3"",""4"",""5"",""6""]","false","0.001","true","0.0001","false","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12"",""subject_13""]","MSE","[1,1,1,1,1,1,1]","","","","bilstm","70","","5","true","Adam","1600","0.5","","","","","","","","","","","","","","","","","","","","","","false","/home/benedikt_nothhelfer/ba_upki_benedikt/projects/UpKi_BioMat_Ultra/results","false","fixedwindow","[""all""]","[""imu""]","[""baseline""]","[""ACCX"",""ACCY"",""ACCZ"",""GYROX"",""GYROY"",""GYROZ""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r""]","[""arm_flex_r"",""arm_add_r"",""arm_rot_r"",""elbow_flex_r"",""pro_sup_r"",""wrist_flex_r"",""wrist_dev_r"",""arm_flex_l"",""arm_add_l"",""arm_rot_l"",""elbow_flex_l"",""pro_sup_l"",""wrist_flex_l"",""wrist_dev_l""]","[""1"",""2"",""3"",""4"",""5"",""6""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","[""hand(1)"",""wrist(2)"",""Forearm(3)"",""Biceps(4)"",""Triceps(5)"",""Deltoid(6)""]","256","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_13""]","[""AS"",""CB"",""EF"",""ER"",""OR""]","[""F"",""N"",""S"",""VF"",""90"",""180"",""M""]","[""N"",""90"",""180"",""M""]","[""subject_1"",""subject_2"",""subject_3"",""subject_4"",""subject_5"",""subject_6"",""subject_7"",""subject_8"",""subject_9"",""subject_10"",""subject_11"",""subject_12""]","[""fc1"",""fc2_1"",""fc2_2"",""fc2_3""]","lopo","128","64","0.3","4","3","0.1","false","false","13","13.224289007079156","27.62918543442063","29.673036251565907","15.752958110526723","17.51087015938986","19.17616872343831","7.471443360343583","9.6490102283547","12.377735362220555","21.67293492490867","24.410360789748545","14.671363488507078","17.78490201771345","9.324927230847113","13.288965442477272","16.218741322346098","2.570090882929224","3.2259827616052816","4.965711933321201","7.595805634971943","3.9001905758334634","4.1973347731135515","2.6965183555619956","3.9801143553426295"
